1,"ïΩê¨12îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ3ï\Å@îNóÓÅi5çŒäKãâÅjÅCíjèóï êlå˚ÅiëçîNóÓãyÇ—äOçëêlÅ|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
1314,"25206","022001","","","","ëêí√és","êºëêí√ÇPíöñ⁄",648,23,24,35,63,51,50,45,40,33,55,59,48,37,32,26,19,7,1,-,-,-,-,25339,14,335,13,11,19,29,28,29,26,23,16,26,36,23,17,16,12,7,4,-,-,-,-,-,12851,9,313,10,13,16,34,23,21,19,17,17,29,23,25,20,16,14,12,3,1,-,-,-,-,12488,5
1315,"25206","022002","","","","ëêí√és","êºëêí√ÇQíöñ⁄",359,21,13,9,20,20,38,29,28,18,19,32,34,28,14,14,10,5,6,1,-,-,-,14728,-,178,12,6,2,12,13,21,11,16,13,5,12,15,20,5,6,3,2,4,-,-,-,-,7071,-,181,9,7,7,8,7,17,18,12,5,14,20,19,8,9,8,7,3,2,1,-,-,-,7657,-
1316,"25206","0240","","","","ëêí√és","ëêí√í¨",3039,226,223,190,180,224,247,270,283,226,212,203,167,122,91,61,53,30,19,5,1,-,6,104413,24,1496,119,105,98,75,127,124,124,135,107,113,105,78,62,51,31,23,10,6,1,1,-,1,51081,13,1543,107,118,92,105,97,123,146,148,119,99,98,89,60,40,30,30,20,13,4,-,-,5,53332,11
1317,"25206","024000","","","","ëêí√és","ëêí√í¨",2950,211,211,188,177,223,237,257,267,223,204,201,166,122,90,61,53,30,19,5,1,-,4,102186,23,1452,109,101,97,74,127,119,118,126,105,110,104,77,62,50,31,23,10,6,1,1,-,1,49932,12,1498,102,110,91,103,96,118,139,141,118,94,97,89,60,40,30,30,20,13,4,-,-,3,52254,11
1318,"25206","024001","","","","ëêí√és","ëêí√í¨",89,15,12,2,3,1,10,13,16,3,8,2,1,-,1,-,-,-,-,-,-,-,2,2227,1,44,10,4,1,1,-,5,6,9,2,3,1,1,-,1,-,-,-,-,-,-,-,-,1149,1,45,5,8,1,2,1,5,7,7,1,5,1,-,-,-,-,-,-,-,-,-,-,2,1078,-
1319,"25206","0250","","","","ëêí√és","ñÓëq",1403,66,43,40,198,195,129,111,76,49,73,91,75,79,53,57,28,20,11,9,-,-,-,51088,8,749,30,18,18,131,140,64,48,49,26,29,45,35,43,24,24,12,7,4,2,-,-,-,25653,4,654,36,25,22,67,55,65,63,27,23,44,46,40,36,29,33,16,13,7,7,-,-,-,25435,4
1320,"25206","025001","","","","ëêí√és","ñÓëqÇPíöñ⁄",748,26,15,23,158,109,50,51,28,24,33,50,46,47,26,28,13,9,7,5,-,-,-,26891,-,427,13,8,10,112,82,29,22,20,10,14,21,23,26,14,10,6,3,2,2,-,-,-,14019,-,321,13,7,13,46,27,21,29,8,14,19,29,23,21,12,18,7,6,5,3,-,-,-,12872,-
1321,"25206","025002","","","","ëêí√és","ñÓëqÇQíöñ⁄",655,40,28,17,40,86,79,60,48,25,40,41,29,32,27,29,15,11,4,4,-,-,-,24197,8,322,17,10,8,19,58,35,26,29,16,15,24,12,17,10,14,6,4,2,-,-,-,-,11634,4,333,23,18,9,21,28,44,34,19,9,25,17,17,15,17,15,9,7,2,4,-,-,-,12563,4
1322,"25206","0270","","","","ëêí√és","ìåñÓëq",5132,296,211,214,325,506,564,441,323,259,280,409,450,293,201,151,95,67,32,8,4,-,3,192610,70,2591,151,108,107,177,301,279,219,180,132,135,177,220,158,95,75,39,22,10,3,2,-,1,94473,32,2541,145,103,107,148,205,285,222,143,127,145,232,230,135,106,76,56,45,22,5,2,-,2,98137,38
1323,"25206","027001","","","","ëêí√és","ìåñÓëqÇPíöñ⁄",644,44,20,28,36,23,72,64,51,35,41,42,50,45,32,29,13,10,6,2,1,-,-,25638,13,318,20,6,15,21,14,40,31,30,15,23,21,20,22,16,14,4,2,3,-,1,-,-,12319,8,326,24,14,13,15,9,32,33,21,20,18,21,30,23,16,15,9,8,3,2,-,-,-,13319,5
1324,"25206","027002","","","","ëêí√és","ìåñÓëqÇQíöñ⁄",1805,73,84,80,100,147,177,125,128,88,119,164,177,126,95,53,28,24,11,2,1,-,3,71325,46,882,39,43,43,47,67,87,61,68,45,52,79,80,67,45,31,12,9,4,1,1,-,1,34559,19,923,34,41,37,53,80,90,64,60,43,67,85,97,59,50,22,16,15,7,1,-,-,2,36766,27
1325,"25206","027003","","","","ëêí√és","ìåñÓëqÇRíöñ⁄",1826,115,73,84,85,133,239,166,94,98,91,155,180,100,57,60,48,28,14,4,2,-,-,70066,5,912,58,39,37,41,77,120,86,52,53,48,58,97,58,25,26,21,11,3,2,-,-,-,34228,2,914,57,34,47,44,56,119,80,42,45,43,97,83,42,32,34,27,17,11,2,2,-,-,35838,3
1326,"25206","027004","","","","ëêí√és","ìåñÓëqÇSíöñ⁄",857,64,34,22,104,203,76,86,50,38,29,48,43,22,17,9,6,5,1,-,-,-,-,25581,6,479,34,20,12,68,143,32,41,30,19,12,19,23,11,9,4,2,-,-,-,-,-,-,13367,3,378,30,14,10,36,60,44,45,20,19,17,29,20,11,8,5,4,5,1,-,-,-,-,12214,3
1327,"25206","0310","","","","ëêí√és","êºñÓëq",1789,89,61,91,123,170,202,143,110,72,135,187,140,92,68,46,26,20,11,1,-,-,2,66864,42,892,45,28,48,68,85,97,78,60,36,56,86,77,44,32,25,12,7,6,-,-,-,2,32840,18,897,44,33,43,55,85,105,65,50,36,79,101,63,48,36,21,14,13,5,1,-,-,-,34024,24
1328,"25206","031001","","","","ëêí√és","êºñÓëqÇPíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1329,"25206","031002","","","","ëêí√és","êºñÓëqÇQíöñ⁄",470,42,34,45,22,28,53,58,38,32,27,24,18,19,12,10,2,3,1,1,-,-,1,14726,37,225,19,14,23,16,10,25,28,20,16,11,13,8,6,5,7,-,2,1,-,-,-,1,7010,16,245,23,20,22,6,18,28,30,18,16,16,11,10,13,7,3,2,1,-,1,-,-,-,7716,21
1330,"25206","031003","","","","ëêí√és","êºñÓëqÇRíöñ⁄",1319,47,27,46,101,142,149,85,72,40,108,163,122,73,56,36,24,17,10,-,-,-,1,52138,5,667,26,14,25,52,75,72,50,40,20,45,73,69,38,27,18,12,5,5,-,-,-,1,25830,2,652,21,13,21,49,67,77,35,32,20,63,90,53,35,29,18,12,12,5,-,-,-,-,26308,3
1331,"25206","0340","","","","ëêí√és","ëÂòH",2266,103,93,125,120,159,185,153,148,142,161,193,158,111,111,105,105,57,24,11,2,-,-,93855,49,1091,44,44,60,53,82,90,79,77,70,90,96,82,58,50,42,41,23,4,4,2,-,-,44435,25,1175,59,49,65,67,77,95,74,71,72,71,97,76,53,61,63,64,34,20,7,-,-,-,49420,24
1332,"25206","034001","","","","ëêí√és","ëÂòHÇPíöñ⁄",1093,48,52,63,59,66,81,75,70,77,76,104,72,53,53,45,50,31,12,5,1,-,-,45281,10,532,20,23,32,27,31,39,43,36,39,42,60,36,30,26,17,15,10,2,3,1,-,-,21644,5,561,28,29,31,32,35,42,32,34,38,34,44,36,23,27,28,35,21,10,2,-,-,-,23637,5
1333,"25206","034002","","","","ëêí√és","ëÂòHÇQíöñ⁄",662,34,22,26,31,57,45,41,43,35,47,58,48,35,34,38,36,17,9,5,1,-,-,28555,7,309,15,9,13,13,27,21,18,21,18,28,25,25,16,12,17,19,8,2,1,1,-,-,13286,2,353,19,13,13,18,30,24,23,22,17,19,33,23,19,22,21,17,9,7,4,-,-,-,15269,5
1334,"25206","034003","","","","ëêí√és","ëÂòHÇRíöñ⁄",511,21,19,36,30,36,59,37,35,30,38,31,38,23,24,22,19,9,3,1,-,-,-,20019,32,250,9,12,15,13,24,30,18,20,13,20,11,21,12,12,8,7,5,-,-,-,-,-,9505,18,261,12,7,21,17,12,29,19,15,17,18,20,17,11,12,14,12,4,3,1,-,-,-,10514,14
1335,"25206","0370","","","","ëêí√és","êºëÂòHí¨",4052,432,258,138,164,201,352,594,461,272,216,245,209,178,129,93,59,21,19,7,1,-,3,138210,37,1960,239,104,61,77,98,144,274,269,143,106,116,96,92,63,44,21,6,5,1,-,-,1,66185,18,2092,193,154,77,87,103,208,320,192,129,110,129,113,86,66,49,38,15,14,6,1,-,2,72025,19
1336,"25206","0380","","","","ëêí√és","èaêÏ",2082,156,104,104,106,159,205,242,203,151,110,155,101,80,74,43,35,25,21,5,-,1,2,73708,25,1063,85,50,45,50,80,105,124,112,81,58,86,57,43,33,24,11,7,9,1,-,-,2,37287,15,1019,71,54,59,56,79,100,118,91,70,52,69,44,37,41,19,24,18,12,4,-,1,-,36421,10
1337,"25206","038001","","","","ëêí√és","èaêÏÇPíöñ⁄",1234,105,65,62,57,91,108,151,125,83,63,86,56,50,46,30,24,13,14,4,-,1,-,43712,9,612,55,30,28,31,46,50,69,70,43,31,46,31,28,18,17,7,5,6,1,-,-,-,21451,6,622,50,35,34,26,45,58,82,55,40,32,40,25,22,28,13,17,8,8,3,-,1,-,22261,3
1338,"25206","038002","","","","ëêí√és","èaêÏÇQíöñ⁄",848,51,39,42,49,68,97,91,78,68,47,69,45,30,28,13,11,12,7,1,-,-,2,29996,16,451,30,20,17,19,34,55,55,42,38,27,40,26,15,15,7,4,2,3,-,-,-,2,15836,9,397,21,19,25,30,34,42,36,36,30,20,29,19,15,13,6,7,10,4,1,-,-,-,14160,7
1339,"25206","0400","","","","ëêí√és","êºèaêÏ",4085,293,237,180,239,484,434,408,356,233,223,276,230,161,108,103,58,37,23,2,-,-,-,138932,56,2062,145,117,91,124,250,212,205,182,133,107,143,119,84,50,52,28,10,10,-,-,-,-,69789,23,2023,148,120,89,115,234,222,203,174,100,116,133,111,77,58,51,30,27,13,2,-,-,-,69143,33
1340,"25206","040001","","","","ëêí√és","êºèaêÏÇPíöñ⁄",2021,99,64,68,131,352,281,202,121,90,92,139,103,78,60,73,38,19,10,1,-,-,-,70628,25,1054,45,30,38,61,186,149,113,65,51,46,75,58,44,23,41,19,7,3,-,-,-,-,36941,8,967,54,34,30,70,166,132,89,56,39,46,64,45,34,37,32,19,12,7,1,-,-,-,33687,17
1341,"25206","040002","","","","ëêí√és","êºèaêÏÇQíöñ⁄",2064,194,173,112,108,132,153,206,235,143,131,137,127,83,48,30,20,18,13,1,-,-,-,68304,31,1008,100,87,53,63,64,63,92,117,82,61,68,61,40,27,11,9,3,7,-,-,-,-,32848,15,1056,94,86,59,45,68,90,114,118,61,70,69,66,43,21,19,11,15,6,1,-,-,-,35456,16
1342,"25206","0420","","","","ëêí√és","é·í|í¨",1187,95,81,49,47,74,133,153,123,61,67,75,62,61,31,39,19,10,5,1,-,1,-,41495,18,606,49,47,19,27,28,64,78,64,37,34,45,38,28,17,16,9,4,1,1,-,-,-,21158,6,581,46,34,30,20,46,69,75,59,24,33,30,24,33,14,23,10,6,4,-,-,1,-,20337,12
1343,"25206","0431","","","","ëêí√és","ç˜Éñãu",2246,63,68,119,218,204,163,90,78,101,239,296,239,150,62,60,43,25,19,9,-,-,-,90501,8,1095,35,33,61,107,107,77,43,32,50,88,146,131,88,38,26,15,8,5,5,-,-,-,43721,6,1151,28,35,58,111,97,86,47,46,51,151,150,108,62,24,34,28,17,14,4,-,-,-,46780,2
1344,"25206","043101","","","","ëêí√és","ç˜ÉñãuÇPíöñ⁄",599,31,22,25,51,49,54,44,23,23,47,56,66,50,14,20,12,2,8,2,-,-,-,23492,2,289,17,10,11,23,26,27,19,13,13,13,26,32,32,9,9,6,1,2,-,-,-,-,11323,2,310,14,12,14,28,23,27,25,10,10,34,30,34,18,5,11,6,1,6,2,-,-,-,12169,-
1345,"25206","043102","","","","ëêí√és","ç˜ÉñãuÇQíöñ⁄",275,3,4,29,37,30,9,2,7,14,48,44,19,10,6,3,7,1,1,1,-,-,-,10476,4,141,1,3,16,18,13,8,1,1,7,17,28,15,4,4,1,2,1,-,1,-,-,-,5402,2,134,2,1,13,19,17,1,1,6,7,31,16,4,6,2,2,5,-,1,-,-,-,-,5074,2
1346,"25206","043103","","","","ëêí√és","ç˜ÉñãuÇRíöñ⁄",479,11,14,13,42,45,46,20,14,18,38,68,63,42,18,12,3,7,1,4,-,-,-,20016,1,232,6,8,10,19,22,17,9,8,8,15,28,33,25,12,7,-,2,1,2,-,-,-,9724,1,247,5,6,3,23,23,29,11,6,10,23,40,30,17,6,5,3,5,-,2,-,-,-,10292,-
1347,"25206","043104","","","","ëêí√és","ç˜ÉñãuÇSíöñ⁄",655,14,24,40,68,55,45,17,27,36,80,98,63,22,16,18,17,9,6,-,-,-,-,26068,-,317,9,9,16,34,38,21,9,8,16,34,49,37,12,8,7,5,4,1,-,-,-,-,12348,-,338,5,15,24,34,17,24,8,19,20,46,49,26,10,8,11,12,5,5,-,-,-,-,13720,-
1348,"25206","043105","","","","ëêí√és","ç˜ÉñãuÇTíöñ⁄",238,4,4,12,20,25,9,7,7,10,26,30,28,26,8,7,4,6,3,2,-,-,-,10449,1,116,2,3,8,13,8,4,5,2,6,9,15,14,15,5,2,2,-,1,2,-,-,-,4924,1,122,2,1,4,7,17,5,2,5,4,17,15,14,11,3,5,2,6,2,-,-,-,-,5525,-
1349,"25206","0432","","","","ëêí√és","ñÏòHìå",774,6,-,2,96,456,135,26,16,14,10,5,5,1,1,-,-,1,-,-,-,-,-,18341,16,639,1,-,-,86,371,115,21,14,12,9,4,5,1,-,-,-,-,-,-,-,-,-,15241,7,135,5,-,2,10,85,20,5,2,2,1,1,-,-,1,-,-,1,-,-,-,-,-,3100,9
1350,"25206","043201","","","","ëêí√és","ñÏòHìåÇPíöñ⁄",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1351,"25206","043202","","","","ëêí√és","ñÏòHìåÇQíöñ⁄",209,6,-,-,43,70,59,11,8,5,4,1,-,1,-,-,-,1,-,-,-,-,-,5132,4,187,1,-,-,40,66,53,10,8,4,3,1,-,1,-,-,-,-,-,-,-,-,-,4625,4,22,5,-,-,3,4,6,1,-,1,1,-,-,-,-,-,-,1,-,-,-,-,-,507,-
1352,"25206","043203","","","","ëêí√és","ñÏòHìåÇRíöñ⁄",565,-,-,2,53,386,76,15,8,9,6,4,5,-,1,-,-,-,-,-,-,-,-,13209,12,452,-,-,-,46,305,62,11,6,8,6,3,5,-,-,-,-,-,-,-,-,-,-,10616,3,113,-,-,2,7,81,14,4,2,1,-,1,-,-,1,-,-,-,-,-,-,-,-,2593,9
1353,"25206","0433","","","","ëêí√és","ñÏòHí¨",9844,504,309,296,802,2180,1007,890,572,377,499,633,514,379,283,196,154,120,68,38,7,4,12,334793,105,5595,265,162,138,491,1500,564,509,336,206,260,312,280,194,153,95,65,37,11,8,1,1,7,180393,57,4249,239,147,158,311,680,443,381,236,171,239,321,234,185,130,101,89,83,57,30,6,3,5,154400,48
1354,"25206","043300","","","","ëêí√és","ñÏòHí¨",7492,342,221,230,658,1801,732,619,395,278,360,506,414,303,220,138,103,91,48,21,5,3,4,253778,93,4359,181,110,108,416,1272,433,373,233,147,187,245,226,160,123,63,44,27,5,3,1,-,2,139151,50,3133,161,111,122,242,529,299,246,162,131,173,261,188,143,97,75,59,64,43,18,4,3,2,114627,43
1355,"25206","043301","","","","ëêí√és","ñÏòHí¨",1080,38,34,42,63,95,99,88,51,49,85,93,74,55,49,48,43,26,20,17,2,1,8,45632,5,535,17,17,20,30,51,54,43,29,26,39,51,40,23,23,28,17,10,6,5,-,1,5,21967,2,545,21,17,22,33,44,45,45,22,23,46,42,34,32,26,20,26,16,14,12,2,-,3,23665,3
1356,"25206","043302","","","","ëêí√és","ñÏòHí¨",1272,124,54,24,81,284,176,183,126,50,54,34,26,21,14,10,8,3,-,-,-,-,-,35383,7,701,67,35,10,45,177,77,93,74,33,34,16,14,11,7,4,4,-,-,-,-,-,-,19275,5,571,57,19,14,36,107,99,90,52,17,20,18,12,10,7,6,4,3,-,-,-,-,-,16108,2
1357,"25206","0441","","","","ëêí√és","ìÏä}ìå",2876,103,94,111,258,491,239,153,120,139,200,285,196,144,143,82,54,31,14,4,1,-,14,107089,33,1555,57,46,57,139,338,126,88,51,69,94,145,105,76,69,41,29,13,3,2,1,-,6,55933,19,1321,46,48,54,119,153,113,65,69,70,106,140,91,68,74,41,25,18,11,2,-,-,8,51156,14
1358,"25206","044101","","","","ëêí√és","ìÏä}ìåÇPíöñ⁄",692,23,25,35,73,83,58,45,33,38,58,59,50,31,35,15,18,9,3,-,-,-,1,25891,8,356,14,11,19,32,51,31,27,13,16,28,32,29,18,13,8,10,3,1,-,-,-,-,13158,4,336,9,14,16,41,32,27,18,20,22,30,27,21,13,22,7,8,6,2,-,-,-,1,12733,4
1359,"25206","044102","","","","ëêí√és","ìÏä}ìåÇQíöñ⁄",606,25,22,24,39,63,55,30,26,30,53,78,46,34,32,19,9,10,2,-,-,-,9,23679,10,297,15,14,12,20,32,26,13,12,14,23,39,23,18,15,8,4,4,1,-,-,-,4,11304,6,309,10,8,12,19,31,29,17,14,16,30,39,23,16,17,11,5,6,1,-,-,-,5,12375,4
1360,"25206","044103","","","","ëêí√és","ìÏä}ìåÇRíöñ⁄",1206,38,35,43,103,290,74,56,41,45,67,125,81,58,60,42,21,12,7,3,1,-,4,44552,8,677,18,15,21,58,221,35,34,17,22,27,61,43,30,29,23,12,6,1,1,1,-,2,23789,6,529,20,20,22,45,69,39,22,24,23,40,64,38,28,31,19,9,6,6,2,-,-,2,20763,2
1361,"25206","044104","","","","ëêí√és","ìÏä}ìåÇSíöñ⁄",372,17,12,9,43,55,52,22,20,26,22,23,19,21,16,6,6,-,2,1,-,-,-,12967,7,225,10,6,5,29,34,34,14,9,17,16,13,10,10,12,2,3,-,-,1,-,-,-,7682,3,147,7,6,4,14,21,18,8,11,9,6,10,9,11,4,4,3,-,2,-,-,-,-,5285,4
1362,"25206","0442","","","","ëêí√és","ä}éR",7467,414,352,308,1019,1896,620,566,499,374,387,306,246,166,121,74,50,30,14,3,1,-,21,214301,77,4436,216,195,176,681,1404,280,276,247,194,212,167,136,104,58,39,17,13,2,1,-,-,18,121873,38,3031,198,157,132,338,492,340,290,252,180,175,139,110,62,63,35,33,17,12,2,1,-,3,92428,39
1363,"25206","044201","","","","ëêí√és","ä}éRÇPíöñ⁄",933,35,25,13,130,405,67,53,25,20,40,24,32,24,12,15,7,2,3,1,-,-,-,25953,8,644,20,16,8,88,330,41,25,12,11,27,13,18,18,5,7,3,2,-,-,-,-,-,16936,4,289,15,9,5,42,75,26,28,13,9,13,11,14,6,7,8,4,-,3,1,-,-,-,9017,4
1364,"25206","044202","","","","ëêí√és","ä}éRÇQíöñ⁄",881,54,29,30,98,173,101,81,59,37,48,47,47,30,26,7,6,3,3,-,-,-,2,27647,8,564,34,18,21,58,128,64,50,38,24,29,28,29,21,13,4,2,1,1,-,-,-,1,17253,5,317,20,11,9,40,45,37,31,21,13,19,19,18,9,13,3,4,2,2,-,-,-,1,10394,3
1365,"25206","044203","","","","ëêí√és","ä}éRÇRíöñ⁄",1260,73,71,76,199,340,77,70,83,69,59,46,31,15,14,10,6,5,1,-,-,-,15,33153,1,755,35,40,44,124,261,33,35,34,39,30,23,17,9,8,5,1,4,-,-,-,-,13,19074,1,505,38,31,32,75,79,44,35,49,30,29,23,14,6,6,5,5,1,1,-,-,-,2,14079,-
1366,"25206","044204","","","","ëêí√és","ä}éRÇSíöñ⁄",1054,28,32,43,210,377,74,45,48,33,46,43,21,17,16,8,5,3,-,-,1,-,4,28288,13,711,12,17,24,164,302,42,25,22,16,23,24,14,8,7,4,1,2,-,-,-,-,4,17949,7,343,16,15,19,46,75,32,20,26,17,23,19,7,9,9,4,4,1,-,-,1,-,-,10339,6
1367,"25206","044205","","","","ëêí√és","ä}éRÇTíöñ⁄",1913,167,119,77,295,425,111,198,172,99,94,47,39,28,14,12,7,7,1,1,-,-,-,50069,25,1126,84,57,40,205,332,49,94,92,53,48,24,16,17,7,5,2,-,1,-,-,-,-,28158,11,787,83,62,37,90,93,62,104,80,46,46,23,23,11,7,7,5,7,-,1,-,-,-,21911,14
1368,"25206","044206","","","","ëêí√és","ä}éRÇUíöñ⁄",817,49,62,62,64,50,53,49,66,73,68,68,42,30,30,19,17,9,5,1,-,-,-,28873,2,405,26,36,33,32,23,21,23,29,33,39,35,22,16,13,12,8,3,-,1,-,-,-,14094,-,412,23,26,29,32,27,32,26,37,40,29,33,20,14,17,7,9,6,5,-,-,-,-,14779,2
1369,"25206","044207","","","","ëêí√és","ä}éRÇVíöñ⁄",364,8,12,2,11,84,84,48,27,19,20,14,15,9,5,2,2,1,1,-,-,-,-,11618,19,112,5,9,2,5,7,14,16,11,5,12,8,7,5,3,2,-,1,-,-,-,-,-,3931,10,252,3,3,-,6,77,70,32,16,14,8,6,8,4,2,-,2,-,1,-,-,-,-,7687,9
1370,"25206","044208","","","","ëêí√és","ä}éRÇWíöñ⁄",245,-,2,5,12,42,53,22,19,24,12,17,19,13,4,1,-,-,-,-,-,-,-,8700,1,119,-,2,4,5,21,16,8,9,13,4,12,13,10,2,-,-,-,-,-,-,-,-,4478,-,126,-,-,1,7,21,37,14,10,11,8,5,6,3,2,1,-,-,-,-,-,-,-,4222,1
1371,"25206","0443","","","","ëêí√és","ìÏä}í¨",1133,38,39,64,72,86,92,53,50,61,70,115,107,99,59,47,39,21,14,5,1,1,-,48189,2,557,18,18,38,41,43,45,31,24,25,29,52,60,50,35,23,11,8,6,-,-,-,-,22997,2,576,20,21,26,31,43,47,22,26,36,41,63,47,49,24,24,28,13,8,5,1,1,-,25192,-
1372,"25206","0450","","","","ëêí√és","êVïlí¨",1265,65,65,66,92,95,97,79,73,97,81,117,111,64,53,39,30,25,15,1,-,-,-,49225,13,623,35,37,32,43,52,51,41,32,44,39,58,62,34,25,17,11,4,6,-,-,-,-,23407,8,642,30,28,34,49,43,46,38,41,53,42,59,49,30,28,22,19,21,9,1,-,-,-,25818,5
1373,"25206","0460","","","","ëêí√és","ñÓã¥í¨",5101,247,220,243,397,487,403,355,302,288,370,434,384,345,255,166,100,49,32,14,4,-,6,196110,24,2596,140,111,123,209,295,215,174,166,128,182,204,185,190,127,77,41,17,4,5,-,-,3,96141,8,2505,107,109,120,188,192,188,181,136,160,188,230,199,155,128,89,59,32,28,9,4,-,3,99969,16
1374,"25206","0470","","","","ëêí√és","ã¥â™í¨",1783,77,77,92,146,314,132,106,99,103,137,136,122,74,62,41,32,20,8,4,-,-,1,63334,13,952,36,41,45,69,235,62,54,49,51,69,69,61,38,29,22,11,6,3,1,-,-,1,32397,8,831,41,36,47,77,79,70,52,50,52,68,67,61,36,33,19,21,14,5,3,-,-,-,30937,5
1375,"25206","0480","","","","ëêí√és","ñkéRìcí¨",1891,85,107,120,133,111,128,112,127,113,121,154,133,98,111,111,59,38,25,5,-,-,-,76574,8,919,43,55,54,63,59,63,54,64,58,61,76,65,53,52,53,28,9,9,-,-,-,-,36510,2,972,42,52,66,70,52,65,58,63,55,60,78,68,45,59,58,31,29,16,5,-,-,-,40064,6
1376,"25206","0490","","","","ëêí√és","éRìcí¨",402,18,19,21,17,23,28,29,29,20,20,29,30,16,35,35,14,9,8,1,1,-,-,17490,2,196,9,10,12,8,13,15,14,15,10,9,17,13,8,17,14,4,4,3,1,-,-,-,8143,1,206,9,9,9,9,10,13,15,14,10,11,12,17,8,18,21,10,5,5,-,1,-,-,9347,1
1377,"25206","0500","","","","ëêí√és","ìÏéRìcí¨",1494,60,70,65,94,101,99,92,74,85,112,141,125,98,85,85,44,44,13,5,2,-,-,63494,7,739,34,35,35,50,44,55,47,38,35,61,65,66,52,43,34,22,17,6,-,-,-,-,30578,2,755,26,35,30,44,57,44,45,36,50,51,76,59,46,42,51,22,27,7,5,2,-,-,32916,5
1378,"25206","0510","","","","ëêí√és","ñÿêÏí¨",4603,226,247,233,297,402,368,312,300,228,314,372,376,316,247,173,88,53,34,16,1,-,-,179170,40,2280,119,130,130,131,217,198,154,160,115,150,175,175,159,128,80,36,11,9,2,1,-,-,85722,18,2323,107,117,103,166,185,170,158,140,113,164,197,201,157,119,93,52,42,25,14,-,-,-,93448,22
1379,"25206","0520","","","","ëêí√és","å‰ëqí¨",188,6,7,11,14,14,5,9,8,15,14,19,14,8,15,11,8,7,3,-,-,-,-,8291,-,89,4,1,7,6,6,4,3,3,9,9,8,7,4,7,3,4,3,1,-,-,-,-,3859,-,99,2,6,4,8,8,1,6,5,6,5,11,7,4,8,8,4,4,2,-,-,-,-,4432,-
1380,"25206","0530","","","","ëêí√és","è„ä}í¨",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1381,"25206","0540","","","","ëêí√és","è„ä}",4765,181,150,190,304,399,443,288,208,232,322,516,471,336,245,179,131,81,56,21,6,-,6,199263,40,2364,91,64,99,153,203,235,152,115,108,154,239,253,167,137,87,44,28,20,9,2,-,4,97262,21,2401,90,86,91,151,196,208,136,93,124,168,277,218,169,108,92,87,53,36,12,4,-,2,102001,19
1382,"25206","054001","","","","ëêí√és","è„ä}ÇPíöñ⁄",544,13,12,24,55,53,36,22,20,26,38,54,42,25,30,31,23,22,11,4,3,-,-,23956,-,268,6,5,11,24,32,19,14,9,11,21,27,24,12,20,11,6,9,4,1,2,-,-,11510,-,276,7,7,13,31,21,17,8,11,15,17,27,18,13,10,20,17,13,7,3,1,-,-,12446,-
1383,"25206","054002","","","","ëêí√és","è„ä}ÇQíöñ⁄",1428,54,43,54,83,122,171,76,57,65,88,171,155,102,73,49,26,14,19,4,2,-,-,59024,10,713,23,20,28,41,59,95,41,27,34,39,78,83,50,45,25,6,5,11,3,-,-,-,29499,5,715,31,23,26,42,63,76,35,30,31,49,93,72,52,28,24,20,9,8,1,2,-,-,29525,5
1384,"25206","054003","","","","ëêí√és","è„ä}ÇRíöñ⁄",1267,56,43,43,67,103,107,94,69,60,82,127,126,95,73,46,38,20,9,6,-,-,3,52855,13,638,29,22,23,36,57,49,46,44,27,39,55,68,52,40,22,13,10,2,2,-,-,2,26122,7,629,27,21,20,31,46,58,48,25,33,43,72,58,43,33,24,25,10,7,4,-,-,1,26733,6
1385,"25206","054004","","","","ëêí√és","è„ä}ÇSíöñ⁄",1350,46,46,57,84,106,107,85,59,68,102,141,136,107,64,48,42,24,17,7,1,-,3,57211,17,654,24,16,30,46,47,60,45,33,31,47,69,71,50,29,26,18,4,3,3,-,-,2,26960,9,696,22,30,27,38,59,47,40,26,37,55,72,65,57,35,22,24,20,14,4,1,-,1,30251,8
1386,"25206","054005","","","","ëêí√és","è„ä}ÇTíöñ⁄",176,12,6,12,15,15,22,11,3,13,12,23,12,7,5,5,2,1,-,-,-,-,-,6217,-,91,9,1,7,6,8,12,6,2,5,8,10,7,3,3,3,1,-,-,-,-,-,-,3171,-,85,3,5,5,9,7,10,5,1,8,4,13,5,4,2,2,1,1,-,-,-,-,-,3046,-
